"File,name",Folder,Path,Flag,Label,Rating,"Color,Name",Caption,Title
00_project_description.jpg,620,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/620/00_project_description.jpg,0,,* * ,gray,,
87756__6173__65778.jpg,6173,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/6173/87756__6173__65778.jpg,0,,* * * ,gray,,
38756__6173__65783.jpg,6173,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/6173/38756__6173__65783.jpg,0,,* * * ,gray,,
00_project_description.jpg,6173,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/6173/00_project_description.jpg,0,,* * * ,gray,,
28756__6173__65782.jpg,6173,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/6173/28756__6173__65782.jpg,0,,* * * ,gray,,
97756__6173__65779.jpg,6173,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/6173/97756__6173__65779.jpg,0,,* * * ,gray,,
18756__6173__65781.jpg,6173,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/6173/18756__6173__65781.jpg,0,,* * * ,gray,,
08756__6173__65780.jpg,6173,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/6173/08756__6173__65780.jpg,0,,* * * ,gray,,
16135__5734__53161.jpg,5734,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5734/16135__5734__53161.jpg,0,,* * * * ,gray,,
86135__5734__53168.jpg,5734,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5734/86135__5734__53168.jpg,0,,* * * * ,gray,,
46135__5734__53164.jpg,5734,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5734/46135__5734__53164.jpg,0,,* * * * ,gray,,
00_project_description.jpg,5734,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5734/00_project_description.jpg,0,,* * * * ,gray,,
07135__5734__53170.jpg,5734,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5734/07135__5734__53170.jpg,0,,* * * * ,gray,,
56135__5734__53165.jpg,5734,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5734/56135__5734__53165.jpg,0,,* * * * ,gray,,
96135__5734__53169.jpg,5734,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5734/96135__5734__53169.jpg,0,,* * * * ,gray,,
66135__5734__53166.jpg,5734,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5734/66135__5734__53166.jpg,0,,* * * * ,gray,,
36135__5734__53163.jpg,5734,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5734/36135__5734__53163.jpg,0,,* * * * ,gray,,
76135__5734__53167.jpg,5734,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5734/76135__5734__53167.jpg,0,,* * * * ,gray,,
26135__5734__53162.jpg,5734,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5734/26135__5734__53162.jpg,0,,* * * * ,gray,,
56285__5995__58265.jpg,5995,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5995/56285__5995__58265.jpg,0,,* * * ,gray,,
06285__5995__58260.jpg,5995,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5995/06285__5995__58260.jpg,0,,* * * ,gray,,
00_project_description.jpg,5995,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5995/00_project_description.jpg,0,,* * * ,gray,,
46285__5995__58264.jpg,5995,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5995/46285__5995__58264.jpg,0,,* * * ,gray,,
75285__5995__58257.jpg,5995,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5995/75285__5995__58257.jpg,0,,* * * ,gray,,
16285__5995__58261.jpg,5995,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5995/16285__5995__58261.jpg,0,,* * * ,gray,,
26285__5995__58262.jpg,5995,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5995/26285__5995__58262.jpg,0,,* * * ,gray,,
85285__5995__58258.jpg,5995,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5995/85285__5995__58258.jpg,0,,* * * ,gray,,
36285__5995__58263.jpg,5995,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5995/36285__5995__58263.jpg,0,,* * * ,gray,,
95285__5995__58259.jpg,5995,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5995/95285__5995__58259.jpg,0,,* * * ,gray,,
66285__5995__58266.jpg,5995,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/5995/66285__5995__58266.jpg,0,,* * * ,gray,,
41616__251__61614.jpg,251,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/251/41616__251__61614.jpg,0,,* * * * ,gray,,
31616__251__61613.jpg,251,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/251/31616__251__61613.jpg,0,,* * * * ,gray,,
21616__251__61612.jpg,251,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/251/21616__251__61612.jpg,0,,* * * * ,gray,,
00_project_description.jpg,251,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/251/00_project_description.jpg,0,,* * * * ,gray,,
11616__251__61611.jpg,251,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/251/11616__251__61611.jpg,0,,* * * * ,gray,,
01616__251__61610.jpg,251,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/251/01616__251__61610.jpg,0,,* * * * ,gray,,
90616__251__61609.jpg,251,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/251/90616__251__61609.jpg,0,,* * * * ,gray,,
80616__251__61608.jpg,251,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/251/80616__251__61608.jpg,0,,* * * * ,gray,,
60616__251__61606.jpg,251,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/251/60616__251__61606.jpg,0,,* * * * ,gray,,
70616__251__61607.jpg,251,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/251/70616__251__61607.jpg,0,,* * * * ,gray,,
39075__4223__57093.jpg,4223,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/4223/39075__4223__57093.jpg,0,,* * * * ,gray,,
69075__4223__57096.jpg,4223,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/4223/69075__4223__57096.jpg,0,,* * * * ,gray,,
00_project_description.jpg,4223,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/4223/00_project_description.jpg,0,,* * * * ,gray,,
29075__4223__57092.jpg,4223,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/4223/29075__4223__57092.jpg,0,,* * * * ,gray,,
79075__4223__57097.jpg,4223,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/4223/79075__4223__57097.jpg,0,,* * * * ,gray,,
49075__4223__57094.jpg,4223,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/4223/49075__4223__57094.jpg,0,,* * * * ,gray,,
19075__4223__57091.jpg,4223,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/4223/19075__4223__57091.jpg,0,,* * * * ,gray,,
88075__4223__57088.jpg,4223,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/4223/88075__4223__57088.jpg,0,,* * * * ,gray,,
59075__4223__57095.jpg,4223,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/4223/59075__4223__57095.jpg,0,,* * * * ,gray,,
98075__4223__57089.jpg,4223,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/4223/98075__4223__57089.jpg,0,,* * * * ,gray,,
09075__4223__57090.jpg,4223,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/4223/09075__4223__57090.jpg,0,,* * * * ,gray,,
00_project_description.jpg,6188,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/6188/00_project_description.jpg,0,,,gray,,
64536__6188__63546.jpg,6188,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/6188/64536__6188__63546.jpg,0,,,gray,,
74536__6188__63547.jpg,6188,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/6188/74536__6188__63547.jpg,0,,,gray,,
25536__6188__63552.jpg,6188,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/6188/25536__6188__63552.jpg,0,,,gray,,
15536__6188__63551.jpg,6188,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/6188/15536__6188__63551.jpg,0,,,gray,,
84536__6188__63548.jpg,6188,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/6188/84536__6188__63548.jpg,0,,,gray,,
94536__6188__63549.jpg,6188,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/6188/94536__6188__63549.jpg,0,,,gray,,
54536__6188__63545.jpg,6188,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/6188/54536__6188__63545.jpg,0,,,gray,,
