id,target_filename,name,subheader,stage_text,prize,type
5771,photo_certs_test/5771/54324.jpg,Scott Aspinall,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
5771,photo_certs_test/5771/54328.jpg,Scott Aspinall,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
5771,photo_certs_test/5771/54334.jpg,Scott Aspinall,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
5771,photo_certs_test/5771/54331.jpg,Scott Aspinall,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
5771,photo_certs_test/5771/54333.jpg,Scott Aspinall,Grand Landscape,4. Pre-Finals (609 - 7%),,entry
5771,photo_certs_test/5771/54325.jpg,Scott Aspinall,Grand Landscape,4. Pre-Finals (609 - 7%),,entry
5771,photo_certs_test/5771/54323.jpg,Scott Aspinall,Grand Landscape,3. Main Judging (2684 - 31%),,entry
5771,photo_certs_test/5771/54326.jpg,Scott Aspinall,Grand Landscape,3. Main Judging (2684 - 31%),,entry
5771,photo_certs_test/5771/54330.jpg,Scott Aspinall,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
6125,photo_certs_test/6125/combined-portfolio.jpg,Atilla Schweizer,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
6125,photo_certs_test/6125/61890.jpg,Atilla Schweizer,Grand Landscape,4. Pre-Finals (609 - 7%),,entry
6125,photo_certs_test/6125/61884.jpg,Atilla Schweizer,Grand Landscape,4. Pre-Finals (609 - 7%),,entry
6125,photo_certs_test/6125/61892.jpg,Atilla Schweizer,Grand Landscape,3. Main Judging (2684 - 31%),,entry
6125,photo_certs_test/6125/61887.jpg,Atilla Schweizer,Grand Landscape,4. Pre-Finals (609 - 7%),,entry
6125,photo_certs_test/6125/61889.jpg,Atilla Schweizer,Grand Landscape,4. Pre-Finals (609 - 7%),,entry
6125,photo_certs_test/6125/61886.jpg,Atilla Schweizer,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
6125,photo_certs_test/6125/61885.jpg,Atilla Schweizer,Grand Landscape,3. Main Judging (2684 - 31%),,entry
6125,photo_certs_test/6125/61893.jpg,Atilla Schweizer,Grand Landscape,3. Main Judging (2684 - 31%),,entry
6125,photo_certs_test/6125/61895.jpg,Atilla Schweizer,Grand Landscape,3. Main Judging (2684 - 31%),,entry
6125,photo_certs_test/6125/61888.jpg,Atilla Schweizer,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
6125,photo_certs_test/6125/61894.jpg,Atilla Schweizer,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
6125,photo_certs_test/6125/61891.jpg,Atilla Schweizer,Grand Landscape,3. Main Judging (2684 - 31%),,entry
1413,photo_certs_test/1413/combined-portfolio.jpg,Paul Hoelen,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
1413,photo_certs_test/1413/66298.jpg,Paul Hoelen,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
1413,photo_certs_test/1413/66224.jpg,Paul Hoelen,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
1413,photo_certs_test/1413/64705.jpg,Paul Hoelen,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
1413,photo_certs_test/1413/64716.jpg,Paul Hoelen,Abstract Landscape,2. Second Pre-Judging (5722 - 65%),,entry
1413,photo_certs_test/1413/66324.jpg,Paul Hoelen,Abstract Landscape,1. First Pre-Judging (8753 - 100%),,entry
1413,photo_certs_test/1413/64703.jpg,Paul Hoelen,Abstract Landscape,5. Final Live Judging (202 - 2.3%),,entry
1413,photo_certs_test/1413/66193.jpg,Paul Hoelen,Abstract Landscape,4. Pre-Finals (609 - 7%),,entry
1413,photo_certs_test/1413/66158.jpg,Paul Hoelen,Abstract Landscape,5. Final Live Judging (202 - 2.3%),,entry
1413,photo_certs_test/1413/66300.jpg,Paul Hoelen,Abstract Landscape,4. Pre-Finals (609 - 7%),,entry
1413,photo_certs_test/1413/64766.jpg,Paul Hoelen,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
1413,photo_certs_test/1413/66221.jpg,Paul Hoelen,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
1413,photo_certs_test/1413/64753.jpg,Paul Hoelen,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
972,photo_certs_test/972/combined-portfolio.jpg,Ilan Shacham,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
972,photo_certs_test/972/54668.jpg,Ilan Shacham,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
972,photo_certs_test/972/54670.jpg,Ilan Shacham,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
972,photo_certs_test/972/54673-Abstract_and_Details-Winner.jpg,Ilan Shacham,"Abstract Landscape, Winner",6. Final Voting (60 - 0.7%),Winner,entry
972,photo_certs_test/972/54669.jpg,Ilan Shacham,Grand Landscape,5. Final Live Judging (202 - 2.3%),,entry
972,photo_certs_test/972/54671.jpg,Ilan Shacham,Abstract Landscape,5. Final Live Judging (202 - 2.3%),,entry
972,photo_certs_test/972/54674.jpg,Ilan Shacham,Abstract Landscape,4. Pre-Finals (609 - 7%),,entry
972,photo_certs_test/972/54678.jpg,Ilan Shacham,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
972,photo_certs_test/972/54675.jpg,Ilan Shacham,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
972,photo_certs_test/972/54676.jpg,Ilan Shacham,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
972,photo_certs_test/972/54672.jpg,Ilan Shacham,Grand Landscape,3. Main Judging (2684 - 31%),,entry
972,photo_certs_test/972/54667.jpg,Ilan Shacham,Grand Landscape,3. Main Judging (2684 - 31%),,entry
972,photo_certs_test/972/54677.jpg,Ilan Shacham,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
2376,photo_certs_test/2376/combined-portfolio.jpg,Mauro Tronto,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
2376,photo_certs_test/2376/57025.jpg,Mauro Tronto,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2376,photo_certs_test/2376/57024.jpg,Mauro Tronto,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2376,photo_certs_test/2376/58726.jpg,Mauro Tronto,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2376,photo_certs_test/2376/57029.jpg,Mauro Tronto,Grand Landscape,5. Final Live Judging (202 - 2.3%),,entry
2376,photo_certs_test/2376/57026.jpg,Mauro Tronto,Intimate Landscape,5. Final Live Judging (202 - 2.3%),,entry
2376,photo_certs_test/2376/57027.jpg,Mauro Tronto,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
2376,photo_certs_test/2376/57031.jpg,Mauro Tronto,Grand Landscape,5. Final Live Judging (202 - 2.3%),,entry
2376,photo_certs_test/2376/53316.jpg,Mauro Tronto,Abstract Landscape,4. Pre-Finals (609 - 7%),,entry
2376,photo_certs_test/2376/57028.jpg,Mauro Tronto,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
2376,photo_certs_test/2376/57030.jpg,Mauro Tronto,Grand Landscape,3. Main Judging (2684 - 31%),,entry
2376,photo_certs_test/2376/58729.jpg,Mauro Tronto,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
2376,photo_certs_test/2376/58727.jpg,Mauro Tronto,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
5810,photo_certs_test/5810/combined-portfolio.jpg,Chuck Robinson,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
5810,photo_certs_test/5810/63498.jpg,Chuck Robinson,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
5810,photo_certs_test/5810/63494.jpg,Chuck Robinson,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
5810,photo_certs_test/5810/63496.jpg,Chuck Robinson,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
5810,photo_certs_test/5810/63495.jpg,Chuck Robinson,Grand Landscape,1. First Pre-Judging (8753 - 100%),,entry
5810,photo_certs_test/5810/63473.jpg,Chuck Robinson,Grand Landscape,5. Final Live Judging (202 - 2.3%),,entry
5810,photo_certs_test/5810/63497.jpg,Chuck Robinson,Grand Landscape,5. Final Live Judging (202 - 2.3%),,entry
5810,photo_certs_test/5810/63475.jpg,Chuck Robinson,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
5810,photo_certs_test/5810/63474.jpg,Chuck Robinson,Grand Landscape,4. Pre-Finals (609 - 7%),,entry
5810,photo_certs_test/5810/63472.jpg,Chuck Robinson,Grand Landscape,4. Pre-Finals (609 - 7%),,entry
5810,photo_certs_test/5810/63477.jpg,Chuck Robinson,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
5810,photo_certs_test/5810/63493.jpg,Chuck Robinson,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
5810,photo_certs_test/5810/63476.jpg,Chuck Robinson,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
87,photo_certs_test/87/combined-portfolio.jpg,Marek Biegalski,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
87,photo_certs_test/87/58073.jpg,Marek Biegalski,Intimate Landscape,5. Final Live Judging (202 - 2.3%),,entry
87,photo_certs_test/87/58072.jpg,Marek Biegalski,Intimate Landscape,5. Final Live Judging (202 - 2.3%),,entry
87,photo_certs_test/87/58080.jpg,Marek Biegalski,Abstract Landscape,4. Pre-Finals (609 - 7%),,entry
87,photo_certs_test/87/58075.jpg,Marek Biegalski,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
87,photo_certs_test/87/58071.jpg,Marek Biegalski,Grand Landscape,4. Pre-Finals (609 - 7%),,entry
87,photo_certs_test/87/58078.jpg,Marek Biegalski,Abstract Landscape,4. Pre-Finals (609 - 7%),,entry
87,photo_certs_test/87/58070.jpg,Marek Biegalski,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
87,photo_certs_test/87/58076.jpg,Marek Biegalski,Grand Landscape,3. Main Judging (2684 - 31%),,entry
87,photo_certs_test/87/58079.jpg,Marek Biegalski,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
87,photo_certs_test/87/58081.jpg,Marek Biegalski,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
87,photo_certs_test/87/58077.jpg,Marek Biegalski,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
87,photo_certs_test/87/58074.jpg,Marek Biegalski,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
379,photo_certs_test/379/combined-portfolio.jpg,Kenny Muir,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
379,photo_certs_test/379/61324.jpg,Kenny Muir,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
379,photo_certs_test/379/59714.jpg,Kenny Muir,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
379,photo_certs_test/379/60673.jpg,Kenny Muir,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
379,photo_certs_test/379/59728.jpg,Kenny Muir,Intimate Landscape,1. First Pre-Judging (8753 - 100%),,entry
379,photo_certs_test/379/57958-WL-Winner.jpg,Kenny Muir,"Woodland, Winner",5. Final Live Judging (202 - 2.3%),Winner,entry
379,photo_certs_test/379/59711.jpg,Kenny Muir,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
379,photo_certs_test/379/59734.jpg,Kenny Muir,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
379,photo_certs_test/379/59733.jpg,Kenny Muir,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
379,photo_certs_test/379/60686.jpg,Kenny Muir,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
379,photo_certs_test/379/59719.jpg,Kenny Muir,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
379,photo_certs_test/379/59718.jpg,Kenny Muir,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
379,photo_certs_test/379/61338.jpg,Kenny Muir,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
379,photo_certs_test/379/57960.jpg,Kenny Muir,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
379,photo_certs_test/379/60687.jpg,Kenny Muir,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
379,photo_certs_test/379/61305.jpg,Kenny Muir,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
379,photo_certs_test/379/57959.jpg,Kenny Muir,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
379,photo_certs_test/379/59717.jpg,Kenny Muir,Grand Landscape,3. Main Judging (2684 - 31%),,entry
379,photo_certs_test/379/59736.jpg,Kenny Muir,Grand Landscape,3. Main Judging (2684 - 31%),,entry
1879,photo_certs_test/1879/combined-portfolio.jpg,Roger Kristiansen,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
1879,photo_certs_test/1879/63277.jpg,Roger Kristiansen,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
1879,photo_certs_test/1879/62726.jpg,Roger Kristiansen,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
1879,photo_certs_test/1879/62730.jpg,Roger Kristiansen,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
1879,photo_certs_test/1879/62732-Intimate_Landscape-Highly_Commended.jpg,Roger Kristiansen,"Intimate Landscape, Highly Commended",6. Final Voting (60 - 0.7%),Highly Commended,entry
1879,photo_certs_test/1879/62734.jpg,Roger Kristiansen,Intimate Landscape,5. Final Live Judging (202 - 2.3%),,entry
1879,photo_certs_test/1879/62729.jpg,Roger Kristiansen,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
1879,photo_certs_test/1879/64186.jpg,Roger Kristiansen,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
1879,photo_certs_test/1879/62731.jpg,Roger Kristiansen,Grand Landscape,3. Main Judging (2684 - 31%),,entry
1879,photo_certs_test/1879/62723.jpg,Roger Kristiansen,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
1879,photo_certs_test/1879/62725.jpg,Roger Kristiansen,Grand Landscape,3. Main Judging (2684 - 31%),,entry
1879,photo_certs_test/1879/62733.jpg,Roger Kristiansen,Grand Landscape,3. Main Judging (2684 - 31%),,entry
1879,photo_certs_test/1879/62724.jpg,Roger Kristiansen,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
6158,photo_certs_test/6158/combined-portfolio.jpg,KoKi Dote,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
6158,photo_certs_test/6158/64731.jpg,KoKi Dote,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
6158,photo_certs_test/6158/64736.jpg,KoKi Dote,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
6158,photo_certs_test/6158/64737.jpg,KoKi Dote,Abstract Landscape,2. Second Pre-Judging (5722 - 65%),,entry
6158,photo_certs_test/6158/64738.jpg,KoKi Dote,Abstract Landscape,1. First Pre-Judging (8753 - 100%),,entry
6158,photo_certs_test/6158/64740.jpg,KoKi Dote,Abstract Landscape,5. Final Live Judging (202 - 2.3%),,entry
6158,photo_certs_test/6158/64741.jpg,KoKi Dote,Intimate Landscape,5. Final Live Judging (202 - 2.3%),,entry
6158,photo_certs_test/6158/64730.jpg,KoKi Dote,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
6158,photo_certs_test/6158/64734.jpg,KoKi Dote,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
6158,photo_certs_test/6158/64739.jpg,KoKi Dote,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
6158,photo_certs_test/6158/64732.jpg,KoKi Dote,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
6158,photo_certs_test/6158/64733.jpg,KoKi Dote,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
6158,photo_certs_test/6158/64735.jpg,KoKi Dote,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
2595,photo_certs_test/2595/combined-portfolio.jpg,Kurt Lawson,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
2595,photo_certs_test/2595/61029.jpg,Kurt Lawson,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2595,photo_certs_test/2595/61032.jpg,Kurt Lawson,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2595,photo_certs_test/2595/61030.jpg,Kurt Lawson,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2595,photo_certs_test/2595/61038.jpg,Kurt Lawson,Abstract Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2595,photo_certs_test/2595/61028.jpg,Kurt Lawson,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2595,photo_certs_test/2595/61039.jpg,Kurt Lawson,Abstract Landscape,1. First Pre-Judging (8753 - 100%),,entry
2595,photo_certs_test/2595/61033.jpg,Kurt Lawson,Grand Landscape,6. Final Voting (60 - 0.7%),,entry
2595,photo_certs_test/2595/61040.jpg,Kurt Lawson,Grand Landscape,5. Final Live Judging (202 - 2.3%),,entry
2595,photo_certs_test/2595/61042.jpg,Kurt Lawson,Grand Landscape,3. Main Judging (2684 - 31%),,entry
2595,photo_certs_test/2595/61036.jpg,Kurt Lawson,Abstract Landscape,4. Pre-Finals (609 - 7%),,entry
2595,photo_certs_test/2595/61035.jpg,Kurt Lawson,Grand Landscape,3. Main Judging (2684 - 31%),,entry
2595,photo_certs_test/2595/61034.jpg,Kurt Lawson,Grand Landscape,3. Main Judging (2684 - 31%),,entry
2595,photo_certs_test/2595/61044.jpg,Kurt Lawson,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
2595,photo_certs_test/2595/61037.jpg,Kurt Lawson,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
2595,photo_certs_test/2595/61027.jpg,Kurt Lawson,Grand Landscape,3. Main Judging (2684 - 31%),,entry
2595,photo_certs_test/2595/61043.jpg,Kurt Lawson,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
2595,photo_certs_test/2595/61041.jpg,Kurt Lawson,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
69,photo_certs_test/69/combined-portfolio.jpg,Andrei Trocan,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
69,photo_certs_test/69/55326.jpg,Andrei Trocan,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
69,photo_certs_test/69/55320.jpg,Andrei Trocan,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
69,photo_certs_test/69/55318.jpg,Andrei Trocan,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
69,photo_certs_test/69/55323.jpg,Andrei Trocan,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
69,photo_certs_test/69/55316.jpg,Andrei Trocan,Intimate Landscape,1. First Pre-Judging (8753 - 100%),,entry
69,photo_certs_test/69/55322.jpg,Andrei Trocan,Intimate Landscape,6. Final Voting (60 - 0.7%),,entry
69,photo_certs_test/69/55324.jpg,Andrei Trocan,Grand Landscape,6. Final Voting (60 - 0.7%),,entry
69,photo_certs_test/69/55325.jpg,Andrei Trocan,Grand Landscape,3. Main Judging (2684 - 31%),,entry
69,photo_certs_test/69/55327.jpg,Andrei Trocan,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
69,photo_certs_test/69/55321.jpg,Andrei Trocan,Grand Landscape,4. Pre-Finals (609 - 7%),,entry
69,photo_certs_test/69/55317.jpg,Andrei Trocan,Grand Landscape,3. Main Judging (2684 - 31%),,entry
69,photo_certs_test/69/55319.jpg,Andrei Trocan,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
2359,photo_certs_test/2359/combined-portfolio.jpg,Misaki Nagao,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
2359,photo_certs_test/2359/56784.jpg,Misaki Nagao,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2359,photo_certs_test/2359/56783.jpg,Misaki Nagao,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2359,photo_certs_test/2359/61850.jpg,Misaki Nagao,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2359,photo_certs_test/2359/56988.jpg,Misaki Nagao,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2359,photo_certs_test/2359/56789.jpg,Misaki Nagao,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2359,photo_certs_test/2359/56781.jpg,Misaki Nagao,Abstract Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2359,photo_certs_test/2359/56778.jpg,Misaki Nagao,Abstract Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2359,photo_certs_test/2359/56787.jpg,Misaki Nagao,Intimate Landscape,5. Final Live Judging (202 - 2.3%),,entry
2359,photo_certs_test/2359/61083.jpg,Misaki Nagao,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
2359,photo_certs_test/2359/56788.jpg,Misaki Nagao,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
2359,photo_certs_test/2359/56989.jpg,Misaki Nagao,Abstract Landscape,4. Pre-Finals (609 - 7%),,entry
2359,photo_certs_test/2359/56786.jpg,Misaki Nagao,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
2359,photo_certs_test/2359/56777.jpg,Misaki Nagao,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
2359,photo_certs_test/2359/56782.jpg,Misaki Nagao,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
2359,photo_certs_test/2359/56790.jpg,Misaki Nagao,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
2359,photo_certs_test/2359/56801.jpg,Misaki Nagao,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
2359,photo_certs_test/2359/56780.jpg,Misaki Nagao,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
293,photo_certs_test/293/combined-portfolio.jpg,Lizzie Shepherd,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
293,photo_certs_test/293/61823.jpg,Lizzie Shepherd,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
293,photo_certs_test/293/61822.jpg,Lizzie Shepherd,Abstract Landscape,1. First Pre-Judging (8753 - 100%),,entry
293,photo_certs_test/293/61814.jpg,Lizzie Shepherd,Grand Landscape,1. First Pre-Judging (8753 - 100%),,entry
293,photo_certs_test/293/61817.jpg,Lizzie Shepherd,Grand Landscape,5. Final Live Judging (202 - 2.3%),,entry
293,photo_certs_test/293/61820-S-Winner.jpg,Lizzie Shepherd,"Seascapes, Winner",4. Pre-Finals (609 - 7%),Winner,entry
293,photo_certs_test/293/61818.jpg,Lizzie Shepherd,Grand Landscape,3. Main Judging (2684 - 31%),,entry
293,photo_certs_test/293/61815.jpg,Lizzie Shepherd,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
293,photo_certs_test/293/61821.jpg,Lizzie Shepherd,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
293,photo_certs_test/293/61824.jpg,Lizzie Shepherd,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
293,photo_certs_test/293/61819.jpg,Lizzie Shepherd,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
293,photo_certs_test/293/61816.jpg,Lizzie Shepherd,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
293,photo_certs_test/293/61813.jpg,Lizzie Shepherd,Grand Landscape,3. Main Judging (2684 - 31%),,entry
1373,photo_certs_test/1373/combined-portfolio.jpg,Josh Krasner,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
1373,photo_certs_test/1373/64124.jpg,Josh Krasner,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
1373,photo_certs_test/1373/64091.jpg,Josh Krasner,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
1373,photo_certs_test/1373/64090.jpg,Josh Krasner,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
1373,photo_certs_test/1373/64086.jpg,Josh Krasner,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
1373,photo_certs_test/1373/64135.jpg,Josh Krasner,Abstract Landscape,5. Final Live Judging (202 - 2.3%),,entry
1373,photo_certs_test/1373/64087.jpg,Josh Krasner,Abstract Landscape,4. Pre-Finals (609 - 7%),,entry
1373,photo_certs_test/1373/64119.jpg,Josh Krasner,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
1373,photo_certs_test/1373/64120.jpg,Josh Krasner,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
1373,photo_certs_test/1373/64089.jpg,Josh Krasner,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
1373,photo_certs_test/1373/64088.jpg,Josh Krasner,Grand Landscape,3. Main Judging (2684 - 31%),,entry
1373,photo_certs_test/1373/64118.jpg,Josh Krasner,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
1373,photo_certs_test/1373/64085.jpg,Josh Krasner,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
6186,photo_certs_test/6186/combined-portfolio.jpg,Stefano Ciocchetti,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
6186,photo_certs_test/6186/63303.jpg,Stefano Ciocchetti,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
6186,photo_certs_test/6186/63331.jpg,Stefano Ciocchetti,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
6186,photo_certs_test/6186/63334.jpg,Stefano Ciocchetti,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
6186,photo_certs_test/6186/63335.jpg,Stefano Ciocchetti,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
6186,photo_certs_test/6186/63330.jpg,Stefano Ciocchetti,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
6186,photo_certs_test/6186/63304.jpg,Stefano Ciocchetti,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
6186,photo_certs_test/6186/63342.jpg,Stefano Ciocchetti,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
6186,photo_certs_test/6186/63339.jpg,Stefano Ciocchetti,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
6186,photo_certs_test/6186/63314.jpg,Stefano Ciocchetti,Abstract Landscape,2. Second Pre-Judging (5722 - 65%),,entry
6186,photo_certs_test/6186/63313.jpg,Stefano Ciocchetti,Abstract Landscape,2. Second Pre-Judging (5722 - 65%),,entry
6186,photo_certs_test/6186/63333.jpg,Stefano Ciocchetti,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
6186,photo_certs_test/6186/63340.jpg,Stefano Ciocchetti,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
6186,photo_certs_test/6186/63341.jpg,Stefano Ciocchetti,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
6186,photo_certs_test/6186/63315.jpg,Stefano Ciocchetti,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
6186,photo_certs_test/6186/63317.jpg,Stefano Ciocchetti,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
6186,photo_certs_test/6186/63316.jpg,Stefano Ciocchetti,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
6186,photo_certs_test/6186/63343.jpg,Stefano Ciocchetti,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
6186,photo_certs_test/6186/63332.jpg,Stefano Ciocchetti,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
6197,photo_certs_test/6197/combined-portfolio.jpg,Grégoire Pansu,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
6197,photo_certs_test/6197/64438.jpg,Grégoire Pansu,Abstract Landscape,2. Second Pre-Judging (5722 - 65%),,entry
6197,photo_certs_test/6197/64439.jpg,Grégoire Pansu,Abstract Landscape,1. First Pre-Judging (8753 - 100%),,entry
